#options: 2560x1440 fps=24/1 timebase=1/24 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=24 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=11000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:386 out:383 type:P dur:2 cpbdur:2 q:30.16 aq:25.80 tex:1257038 mv:100878 misc:5748 imb:4265 pmb:8817 smb:1318 d:s ref:0 ;
in:384 out:384 type:B dur:2 cpbdur:2 q:30.16 aq:28.13 tex:258324 mv:60477 misc:11495 imb:145 pmb:7093 smb:7162 d:s ref:0 ;
in:383 out:385 type:b dur:2 cpbdur:2 q:30.16 aq:29.92 tex:75289 mv:27957 misc:10162 imb:51 pmb:3497 smb:10852 d:s ref:0 ;
in:385 out:386 type:b dur:2 cpbdur:2 q:30.16 aq:28.89 tex:22798 mv:9924 misc:5358 imb:22 pmb:1221 smb:13157 d:- ref:0 ;
in:390 out:387 type:P dur:2 cpbdur:2 q:30.17 aq:25.75 tex:1217218 mv:102019 misc:5779 imb:4590 pmb:8510 smb:1300 d:s ref:0 ;
in:388 out:388 type:B dur:2 cpbdur:2 q:30.17 aq:27.98 tex:209787 mv:56547 misc:11770 imb:159 pmb:6472 smb:7769 d:s ref:0 ;
in:387 out:389 type:b dur:2 cpbdur:2 q:30.17 aq:29.38 tex:41107 mv:20631 misc:8534 imb:51 pmb:2262 smb:12087 d:s ref:0 ;
in:389 out:390 type:b dur:2 cpbdur:2 q:30.17 aq:29.18 tex:43271 mv:16723 misc:8894 imb:53 pmb:2387 smb:11960 d:- ref:0 ;
in:394 out:391 type:P dur:2 cpbdur:2 q:30.18 aq:26.17 tex:1121016 mv:96008 misc:7024 imb:3849 pmb:8616 smb:1935 d:s ref:0 ;
in:392 out:392 type:B dur:2 cpbdur:2 q:30.18 aq:27.94 tex:232993 mv:60798 misc:12249 imb:171 pmb:7034 smb:7195 d:s ref:0 ;
in:391 out:393 type:b dur:2 cpbdur:2 q:30.17 aq:29.97 tex:73699 mv:25414 misc:9927 imb:35 pmb:3366 smb:10999 d:s ref:0 ;
in:393 out:394 type:b dur:2 cpbdur:2 q:30.18 aq:29.00 tex:24438 mv:10976 misc:6154 imb:35 pmb:1383 smb:12982 d:- ref:0 ;
in:398 out:395 type:P dur:2 cpbdur:2 q:30.17 aq:26.83 tex:979817 mv:96089 misc:6830 imb:4388 pmb:8065 smb:1947 d:s ref:0 ;
in:396 out:396 type:B dur:2 cpbdur:2 q:30.18 aq:27.96 tex:208044 mv:57186 misc:12058 imb:155 pmb:6811 smb:7434 d:s ref:0 ;
in:395 out:397 type:b dur:2 cpbdur:2 q:30.18 aq:29.84 tex:44710 mv:22992 misc:9250 imb:51 pmb:2562 smb:11787 d:s ref:0 ;
in:397 out:398 type:b dur:2 cpbdur:2 q:30.18 aq:30.09 tex:47143 mv:16099 misc:9094 imb:37 pmb:2532 smb:11831 d:- ref:0 ;
in:401 out:399 type:P dur:2 cpbdur:2 q:30.16 aq:29.18 tex:488316 mv:72437 misc:9519 imb:2403 pmb:7607 smb:4390 d:s ref:0 ;
in:399 out:400 type:B dur:2 cpbdur:2 q:30.17 aq:29.80 tex:75241 mv:27634 misc:10325 imb:67 pmb:3394 smb:10939 d:t ref:0 ;
in:400 out:401 type:b dur:2 cpbdur:2 q:30.17 aq:30.29 tex:97779 mv:31037 misc:11704 imb:66 pmb:5076 smb:9258 d:- ref:0 ;
in:402 out:402 type:I dur:2 cpbdur:2 q:27.21 aq:21.83 tex:2985308 mv:497900 misc:552 imb:14400 pmb:0 smb:0 d:s ref:;
in:406 out:403 type:P dur:2 cpbdur:2 q:30.30 aq:25.03 tex:431793 mv:48265 misc:8790 imb:158 pmb:10326 smb:3916 d:s ref:0 ;
in:404 out:404 type:B dur:2 cpbdur:2 q:30.30 aq:27.15 tex:10797 mv:22635 misc:7832 imb:1 pmb:2315 smb:12084 d:s ref:0 ;
in:403 out:405 type:b dur:2 cpbdur:2 q:30.30 aq:28.67 tex:1369 mv:9752 misc:4663 imb:0 pmb:1100 smb:13300 d:s ref:0 ;
in:405 out:406 type:b dur:2 cpbdur:2 q:30.30 aq:28.40 tex:3089 mv:11521 misc:5686 imb:0 pmb:1342 smb:13058 d:- ref:0 ;
in:410 out:407 type:P dur:2 cpbdur:2 q:30.24 aq:25.05 tex:839180 mv:64268 misc:6216 imb:961 pmb:11180 smb:2259 d:s ref:0 ;
in:408 out:408 type:B dur:2 cpbdur:2 q:30.27 aq:27.84 tex:43800 mv:31190 misc:9674 imb:5 pmb:4061 smb:10334 d:s ref:0 ;
in:407 out:409 type:b dur:2 cpbdur:2 q:30.28 aq:30.42 tex:7725 mv:15007 misc:6196 imb:0 pmb:1559 smb:12841 d:s ref:0 ;
in:409 out:410 type:b dur:2 cpbdur:2 q:30.25 aq:29.90 tex:3557 mv:9911 misc:4740 imb:0 pmb:1065 smb:13335 d:- ref:0 ;
in:414 out:411 type:P dur:2 cpbdur:2 q:30.19 aq:25.02 tex:957995 mv:67665 misc:5204 imb:937 pmb:11757 smb:1706 d:s ref:0 ;
in:412 out:412 type:B dur:2 cpbdur:2 q:30.21 aq:27.86 tex:43505 mv:32359 misc:10312 imb:7 pmb:4221 smb:10172 d:s ref:0 ;
in:411 out:413 type:b dur:2 cpbdur:2 q:30.23 aq:30.17 tex:7594 mv:15037 misc:6105 imb:0 pmb:1530 smb:12870 d:s ref:0 ;
in:413 out:414 type:b dur:2 cpbdur:2 q:30.20 aq:29.12 tex:6296 mv:11237 misc:5651 imb:0 pmb:1331 smb:13069 d:- ref:0 ;
in:418 out:415 type:P dur:2 cpbdur:2 q:30.09 aq:24.93 tex:840124 mv:63386 misc:5490 imb:696 pmb:12171 smb:1533 d:s ref:0 ;
in:416 out:416 type:B dur:2 cpbdur:2 q:30.14 aq:27.88 tex:36143 mv:25629 misc:9924 imb:7 pmb:3977 smb:10416 d:s ref:0 ;
in:415 out:417 type:b dur:2 cpbdur:2 q:30.16 aq:28.74 tex:8613 mv:16038 misc:6917 imb:3 pmb:1915 smb:12482 d:s ref:0 ;
in:417 out:418 type:b dur:2 cpbdur:2 q:30.11 aq:29.11 tex:6268 mv:10417 misc:5659 imb:1 pmb:1381 smb:13018 d:- ref:0 ;
in:422 out:419 type:P dur:2 cpbdur:2 q:30.16 aq:25.06 tex:881097 mv:64581 misc:5186 imb:864 pmb:11684 smb:1852 d:s ref:0 ;
in:420 out:420 type:B dur:2 cpbdur:2 q:30.13 aq:27.56 tex:63877 mv:33630 misc:9917 imb:6 pmb:5009 smb:9385 d:s ref:0 ;
in:419 out:421 type:b dur:2 cpbdur:2 q:30.11 aq:29.25 tex:6657 mv:15926 misc:6537 imb:0 pmb:1628 smb:12772 d:s ref:0 ;
in:421 out:422 type:b dur:2 cpbdur:2 q:30.14 aq:30.08 tex:5865 mv:12447 misc:6216 imb:1 pmb:1527 smb:12872 d:- ref:0 ;
in:426 out:423 type:P dur:2 cpbdur:2 q:30.05 aq:25.01 tex:931697 mv:64484 misc:4971 imb:755 pmb:11892 smb:1753 d:s ref:0 ;
in:424 out:424 type:B dur:2 cpbdur:2 q:30.11 aq:27.32 tex:53756 mv:27058 misc:10442 imb:5 pmb:4439 smb:9956 d:s ref:0 ;
in:423 out:425 type:b dur:2 cpbdur:2 q:30.13 aq:29.84 tex:13360 mv:17658 misc:6862 imb:3 pmb:1935 smb:12462 d:s ref:0 ;
in:425 out:426 type:b dur:2 cpbdur:2 q:30.08 aq:29.74 tex:6800 mv:11266 misc:6094 imb:3 pmb:1473 smb:12924 d:- ref:0 ;
in:430 out:427 type:P dur:2 cpbdur:2 q:29.96 aq:25.38 tex:900590 mv:61238 misc:5116 imb:497 pmb:12000 smb:1903 d:s ref:0 ;
in:428 out:428 type:B dur:2 cpbdur:2 q:30.01 aq:27.38 tex:47628 mv:31018 misc:10818 imb:12 pmb:4677 smb:9711 d:s ref:0 ;
in:427 out:429 type:b dur:2 cpbdur:2 q:30.03 aq:29.15 tex:7548 mv:15747 misc:6081 imb:0 pmb:1541 smb:12859 d:s ref:0 ;
in:429 out:430 type:b dur:2 cpbdur:2 q:29.98 aq:30.00 tex:5597 mv:10535 misc:5572 imb:0 pmb:1416 smb:12984 d:- ref:0 ;
in:434 out:431 type:P dur:2 cpbdur:2 q:29.87 aq:25.14 tex:1230297 mv:69741 misc:3226 imb:1153 pmb:12521 smb:726 d:s ref:0 ;
in:432 out:432 type:B dur:2 cpbdur:2 q:29.91 aq:27.96 tex:102970 mv:27423 misc:10815 imb:13 pmb:5714 smb:8673 d:s ref:0 ;
in:431 out:433 type:b dur:2 cpbdur:2 q:29.94 aq:29.22 tex:13735 mv:17669 misc:7012 imb:2 pmb:1949 smb:12449 d:s ref:0 ;
in:433 out:434 type:b dur:2 cpbdur:2 q:29.89 aq:29.20 tex:3523 mv:9561 misc:5324 imb:0 pmb:1215 smb:13185 d:- ref:0 ;
in:438 out:435 type:P dur:2 cpbdur:2 q:29.82 aq:24.68 tex:1023617 mv:67139 misc:4340 imb:982 pmb:12228 smb:1190 d:s ref:0 ;
in:436 out:436 type:B dur:2 cpbdur:2 q:29.85 aq:27.44 tex:74751 mv:33102 misc:10419 imb:9 pmb:5269 smb:9122 d:s ref:0 ;
in:435 out:437 type:b dur:2 cpbdur:2 q:29.86 aq:29.26 tex:5806 mv:14424 misc:5794 imb:1 pmb:1415 smb:12984 d:s ref:0 ;
in:437 out:438 type:b dur:2 cpbdur:2 q:29.83 aq:28.36 tex:4944 mv:10374 misc:5010 imb:1 pmb:1232 smb:13167 d:- ref:0 ;
in:442 out:439 type:P dur:2 cpbdur:2 q:29.77 aq:24.58 tex:1067904 mv:66565 misc:5195 imb:858 pmb:11870 smb:1672 d:s ref:0 ;
in:440 out:440 type:B dur:2 cpbdur:2 q:29.80 aq:27.97 tex:51435 mv:33503 misc:9382 imb:11 pmb:4136 smb:10253 d:s ref:0 ;
in:439 out:441 type:b dur:2 cpbdur:2 q:29.81 aq:29.80 tex:16351 mv:19888 misc:7369 imb:2 pmb:2327 smb:12071 d:s ref:0 ;
in:441 out:442 type:b dur:2 cpbdur:2 q:29.78 aq:29.94 tex:5377 mv:11653 misc:5618 imb:1 pmb:1328 smb:13071 d:- ref:0 ;
in:446 out:443 type:P dur:2 cpbdur:2 q:29.70 aq:24.59 tex:882454 mv:63040 misc:5034 imb:670 pmb:12266 smb:1464 d:s ref:0 ;
in:444 out:444 type:B dur:2 cpbdur:2 q:29.74 aq:27.56 tex:50421 mv:34047 misc:11212 imb:14 pmb:4642 smb:9744 d:s ref:0 ;
in:443 out:445 type:b dur:2 cpbdur:2 q:29.75 aq:29.34 tex:6204 mv:15797 misc:6959 imb:0 pmb:1866 smb:12534 d:s ref:0 ;
in:445 out:446 type:b dur:2 cpbdur:2 q:29.72 aq:29.74 tex:7258 mv:12797 misc:6361 imb:1 pmb:1584 smb:12815 d:- ref:0 ;
in:450 out:447 type:P dur:2 cpbdur:2 q:29.66 aq:24.49 tex:1034530 mv:69302 misc:4720 imb:1021 pmb:12191 smb:1188 d:s ref:0 ;
in:448 out:448 type:B dur:2 cpbdur:2 q:29.68 aq:27.59 tex:80867 mv:37028 misc:10809 imb:10 pmb:5584 smb:8806 d:s ref:0 ;
in:447 out:449 type:b dur:2 cpbdur:2 q:29.69 aq:28.85 tex:17000 mv:19110 misc:7442 imb:0 pmb:2198 smb:12202 d:s ref:0 ;
in:449 out:450 type:b dur:2 cpbdur:2 q:29.67 aq:29.72 tex:10348 mv:14058 misc:6834 imb:0 pmb:1862 smb:12538 d:- ref:0 ;
in:454 out:451 type:P dur:2 cpbdur:2 q:29.59 aq:24.46 tex:948889 mv:64320 misc:5015 imb:689 pmb:12087 smb:1624 d:s ref:0 ;
in:452 out:452 type:B dur:2 cpbdur:2 q:29.62 aq:27.46 tex:72574 mv:35414 misc:9764 imb:12 pmb:5133 smb:9255 d:s ref:0 ;
in:451 out:453 type:b dur:2 cpbdur:2 q:29.64 aq:29.07 tex:8405 mv:16791 misc:6388 imb:2 pmb:1701 smb:12697 d:s ref:0 ;
in:453 out:454 type:b dur:2 cpbdur:2 q:29.61 aq:29.46 tex:8283 mv:12795 misc:6146 imb:1 pmb:1613 smb:12786 d:- ref:0 ;
in:458 out:455 type:P dur:2 cpbdur:2 q:29.52 aq:24.52 tex:971041 mv:64343 misc:5016 imb:648 pmb:12243 smb:1509 d:s ref:0 ;
in:456 out:456 type:B dur:2 cpbdur:2 q:29.55 aq:27.42 tex:61527 mv:29718 misc:10043 imb:10 pmb:4635 smb:9755 d:s ref:0 ;
in:455 out:457 type:b dur:2 cpbdur:2 q:29.57 aq:28.46 tex:18866 mv:19864 misc:7470 imb:1 pmb:2279 smb:12120 d:s ref:0 ;
in:457 out:458 type:b dur:2 cpbdur:2 q:29.54 aq:28.93 tex:8162 mv:13570 misc:6772 imb:0 pmb:1750 smb:12650 d:- ref:0 ;
in:462 out:459 type:P dur:2 cpbdur:2 q:29.47 aq:24.48 tex:1119012 mv:68620 misc:4232 imb:1009 pmb:12231 smb:1160 d:s ref:0 ;
in:460 out:460 type:B dur:2 cpbdur:2 q:29.49 aq:27.56 tex:53606 mv:33352 misc:10138 imb:10 pmb:4545 smb:9845 d:s ref:0 ;
in:459 out:461 type:b dur:2 cpbdur:2 q:29.51 aq:30.39 tex:14203 mv:18303 misc:7118 imb:4 pmb:2013 smb:12383 d:s ref:0 ;
in:461 out:462 type:b dur:2 cpbdur:2 q:29.48 aq:29.57 tex:8962 mv:13133 misc:6825 imb:1 pmb:1979 smb:12420 d:- ref:0 ;
in:466 out:463 type:P dur:2 cpbdur:2 q:29.40 aq:24.30 tex:1063892 mv:65580 misc:4960 imb:805 pmb:12062 smb:1533 d:s ref:0 ;
in:464 out:464 type:B dur:2 cpbdur:2 q:29.44 aq:27.60 tex:72277 mv:32562 misc:10185 imb:6 pmb:5039 smb:9355 d:s ref:0 ;
in:463 out:465 type:b dur:2 cpbdur:2 q:29.45 aq:28.96 tex:9448 mv:16127 misc:6913 imb:2 pmb:1822 smb:12576 d:s ref:0 ;
in:465 out:466 type:b dur:2 cpbdur:2 q:29.42 aq:29.93 tex:7724 mv:13751 misc:6973 imb:2 pmb:1759 smb:12639 d:- ref:0 ;
in:470 out:467 type:P dur:2 cpbdur:2 q:29.35 aq:24.35 tex:981814 mv:65121 misc:4593 imb:671 pmb:12413 smb:1316 d:s ref:0 ;
in:468 out:468 type:B dur:2 cpbdur:2 q:29.38 aq:27.40 tex:40915 mv:31016 misc:10845 imb:8 pmb:4402 smb:9990 d:s ref:0 ;
in:467 out:469 type:b dur:2 cpbdur:2 q:29.39 aq:29.31 tex:10453 mv:17669 misc:7678 imb:1 pmb:2213 smb:12186 d:s ref:0 ;
in:469 out:470 type:b dur:2 cpbdur:2 q:29.36 aq:28.91 tex:13457 mv:14770 misc:7101 imb:1 pmb:2129 smb:12270 d:- ref:0 ;
in:474 out:471 type:P dur:2 cpbdur:2 q:29.27 aq:24.16 tex:1171871 mv:71278 misc:3923 imb:1215 pmb:12223 smb:962 d:s ref:0 ;
in:472 out:472 type:B dur:2 cpbdur:2 q:29.31 aq:27.32 tex:89911 mv:38790 misc:10443 imb:8 pmb:5760 smb:8632 d:s ref:0 ;
in:471 out:473 type:b dur:2 cpbdur:2 q:29.33 aq:29.08 tex:21077 mv:20861 misc:7766 imb:2 pmb:2367 smb:12031 d:s ref:0 ;
in:473 out:474 type:b dur:2 cpbdur:2 q:29.29 aq:28.68 tex:9716 mv:13937 misc:6499 imb:1 pmb:1724 smb:12675 d:- ref:0 ;
in:478 out:475 type:P dur:2 cpbdur:2 q:29.20 aq:24.41 tex:965213 mv:62375 misc:5420 imb:535 pmb:12149 smb:1716 d:s ref:0 ;
in:476 out:476 type:B dur:2 cpbdur:2 q:29.24 aq:27.88 tex:42536 mv:31868 misc:9748 imb:8 pmb:4085 smb:10307 d:s ref:0 ;
in:475 out:477 type:b dur:2 cpbdur:2 q:29.26 aq:29.14 tex:16072 mv:19793 misc:7439 imb:2 pmb:2293 smb:12105 d:s ref:0 ;
in:477 out:478 type:b dur:2 cpbdur:2 q:29.22 aq:28.85 tex:11062 mv:14881 misc:7521 imb:1 pmb:2196 smb:12203 d:- ref:0 ;
in:482 out:479 type:P dur:2 cpbdur:2 q:29.14 aq:24.42 tex:1112622 mv:65344 misc:4770 imb:740 pmb:12248 smb:1412 d:s ref:0 ;
in:480 out:480 type:B dur:2 cpbdur:2 q:29.17 aq:27.11 tex:83620 mv:35423 misc:11341 imb:20 pmb:5755 smb:8625 d:s ref:0 ;
in:479 out:481 type:b dur:2 cpbdur:2 q:29.18 aq:29.88 tex:22143 mv:22224 misc:8401 imb:1 pmb:2715 smb:11684 d:s ref:0 ;
in:481 out:482 type:b dur:2 cpbdur:2 q:29.15 aq:28.52 tex:7525 mv:12657 misc:6330 imb:2 pmb:1689 smb:12709 d:- ref:0 ;
in:486 out:483 type:P dur:2 cpbdur:2 q:29.08 aq:24.12 tex:1118625 mv:70563 misc:4412 imb:1116 pmb:12121 smb:1163 d:s ref:0 ;
in:484 out:484 type:B dur:2 cpbdur:2 q:29.11 aq:26.66 tex:77754 mv:37512 misc:10742 imb:12 pmb:5479 smb:8909 d:s ref:0 ;
in:483 out:485 type:b dur:2 cpbdur:2 q:29.12 aq:28.44 tex:10608 mv:19145 misc:7503 imb:2 pmb:2060 smb:12338 d:s ref:0 ;
in:485 out:486 type:b dur:2 cpbdur:2 q:29.09 aq:28.76 tex:13577 mv:14116 misc:6987 imb:2 pmb:1908 smb:12490 d:- ref:0 ;
in:490 out:487 type:P dur:2 cpbdur:2 q:29.04 aq:24.04 tex:1093246 mv:67907 misc:5199 imb:947 pmb:11924 smb:1529 d:s ref:0 ;
in:488 out:488 type:B dur:2 cpbdur:2 q:29.06 aq:27.31 tex:75117 mv:36773 misc:9294 imb:2 pmb:4714 smb:9684 d:s ref:0 ;
in:487 out:489 type:b dur:2 cpbdur:2 q:29.07 aq:28.90 tex:26581 mv:22942 misc:8149 imb:3 pmb:2835 smb:11562 d:s ref:0 ;
in:489 out:490 type:b dur:2 cpbdur:2 q:29.05 aq:29.00 tex:8298 mv:15248 misc:7094 imb:5 pmb:1788 smb:12607 d:- ref:0 ;
in:494 out:491 type:P dur:2 cpbdur:2 q:28.98 aq:24.30 tex:977052 mv:65965 misc:4823 imb:772 pmb:12280 smb:1348 d:s ref:0 ;
in:492 out:492 type:B dur:2 cpbdur:2 q:29.01 aq:27.70 tex:26886 mv:29663 misc:10403 imb:13 pmb:3714 smb:10673 d:s ref:0 ;
in:491 out:493 type:b dur:2 cpbdur:2 q:29.02 aq:28.46 tex:12953 mv:20291 misc:7956 imb:2 pmb:2416 smb:11982 d:s ref:0 ;
in:493 out:494 type:b dur:2 cpbdur:2 q:28.99 aq:30.06 tex:12602 mv:15407 misc:7455 imb:0 pmb:2284 smb:12116 d:- ref:0 ;
in:498 out:495 type:P dur:2 cpbdur:2 q:28.92 aq:24.07 tex:1112387 mv:71622 misc:4927 imb:1229 pmb:11870 smb:1301 d:s ref:0 ;
in:496 out:496 type:B dur:2 cpbdur:2 q:28.95 aq:26.79 tex:90267 mv:38330 misc:11603 imb:22 pmb:5911 smb:8467 d:s ref:0 ;
in:495 out:497 type:b dur:2 cpbdur:2 q:28.96 aq:29.19 tex:11641 mv:18508 misc:7171 imb:4 pmb:1923 smb:12473 d:s ref:0 ;
in:497 out:498 type:b dur:2 cpbdur:2 q:28.94 aq:27.98 tex:11419 mv:15318 misc:7575 imb:0 pmb:2091 smb:12309 d:- ref:0 ;
in:502 out:499 type:P dur:2 cpbdur:2 q:28.88 aq:24.28 tex:943981 mv:65221 misc:5486 imb:685 pmb:12055 smb:1660 d:s ref:0 ;
in:500 out:500 type:B dur:2 cpbdur:2 q:28.90 aq:26.86 tex:96153 mv:40386 misc:10469 imb:16 pmb:5471 smb:8913 d:s ref:0 ;
in:499 out:501 type:b dur:2 cpbdur:2 q:28.91 aq:28.98 tex:10118 mv:14142 misc:6732 imb:4 pmb:1724 smb:12672 d:s ref:0 ;
in:501 out:502 type:b dur:2 cpbdur:2 q:28.89 aq:28.85 tex:12707 mv:19899 misc:8018 imb:5 pmb:2385 smb:12010 d:- ref:0 ;
in:506 out:503 type:P dur:2 cpbdur:2 q:28.81 aq:24.57 tex:1090723 mv:68955 misc:4762 imb:1041 pmb:12214 smb:1145 d:s ref:0 ;
in:504 out:504 type:B dur:2 cpbdur:2 q:28.85 aq:26.93 tex:124660 mv:38463 misc:10581 imb:14 pmb:5884 smb:8502 d:s ref:0 ;
in:503 out:505 type:b dur:2 cpbdur:2 q:28.86 aq:29.01 tex:17894 mv:17761 misc:8337 imb:3 pmb:2712 smb:11685 d:s ref:0 ;
in:505 out:506 type:b dur:2 cpbdur:2 q:28.83 aq:28.55 tex:15995 mv:21247 misc:9238 imb:11 pmb:2833 smb:11556 d:- ref:0 ;
in:510 out:507 type:P dur:2 cpbdur:2 q:28.75 aq:25.01 tex:960623 mv:67995 misc:5862 imb:1010 pmb:11626 smb:1764 d:s ref:0 ;
in:508 out:508 type:B dur:2 cpbdur:2 q:28.78 aq:26.88 tex:54343 mv:33581 misc:11620 imb:25 pmb:4108 smb:10267 d:s ref:0 ;
in:507 out:509 type:b dur:2 cpbdur:2 q:28.80 aq:28.30 tex:17490 mv:18263 misc:8663 imb:6 pmb:2465 smb:11929 d:s ref:0 ;
in:509 out:510 type:b dur:2 cpbdur:2 q:28.77 aq:28.54 tex:18576 mv:19858 misc:9038 imb:1 pmb:2986 smb:11413 d:- ref:0 ;
in:514 out:511 type:P dur:2 cpbdur:2 q:28.69 aq:27.00 tex:578010 mv:54231 misc:8335 imb:535 pmb:9302 smb:4563 d:s ref:0 ;
in:512 out:512 type:B dur:2 cpbdur:2 q:28.72 aq:26.97 tex:90047 mv:38539 misc:12118 imb:21 pmb:5440 smb:8939 d:s ref:0 ;
in:511 out:513 type:b dur:2 cpbdur:2 q:28.73 aq:28.15 tex:13002 mv:15298 misc:7260 imb:6 pmb:1963 smb:12431 d:s ref:0 ;
in:513 out:514 type:b dur:2 cpbdur:2 q:28.70 aq:28.60 tex:29510 mv:23469 misc:9781 imb:5 pmb:3431 smb:10964 d:- ref:0 ;
in:515 out:515 type:P dur:2 cpbdur:2 q:28.59 aq:28.52 tex:56993 mv:16917 misc:11306 imb:35 pmb:4328 smb:10037 d:s ref:0 ;
in:516 out:516 type:I dur:2 cpbdur:2 q:26.04 aq:19.10 tex:2004681 mv:384537 misc:590 imb:14400 pmb:0 smb:0 d:s ref:;
in:520 out:517 type:P dur:2 cpbdur:2 q:28.66 aq:21.77 tex:427817 mv:60117 misc:10602 imb:887 pmb:8089 smb:5424 d:s ref:0 ;
in:518 out:518 type:B dur:2 cpbdur:2 q:28.66 aq:24.99 tex:56946 mv:35106 misc:9324 imb:27 pmb:3448 smb:10925 d:s ref:0 ;
in:517 out:519 type:b dur:2 cpbdur:2 q:28.66 aq:27.38 tex:24083 mv:22432 misc:6821 imb:13 pmb:2112 smb:12275 d:s ref:0 ;
in:519 out:520 type:b dur:2 cpbdur:2 q:28.66 aq:26.91 tex:17840 mv:16243 misc:6437 imb:11 pmb:1619 smb:12770 d:- ref:0 ;
in:524 out:521 type:P dur:2 cpbdur:2 q:28.57 aq:21.84 tex:546444 mv:70445 misc:7703 imb:1447 pmb:8634 smb:4319 d:s ref:0 ;
in:522 out:522 type:B dur:2 cpbdur:2 q:28.61 aq:24.29 tex:71926 mv:38866 misc:10640 imb:35 pmb:4280 smb:10085 d:s ref:0 ;
in:521 out:523 type:b dur:2 cpbdur:2 q:28.63 aq:26.98 tex:26607 mv:24781 misc:8092 imb:19 pmb:2610 smb:11771 d:s ref:0 ;
in:523 out:524 type:b dur:2 cpbdur:2 q:28.59 aq:26.92 tex:14714 mv:15835 misc:5915 imb:10 pmb:1524 smb:12866 d:- ref:0 ;
in:528 out:525 type:P dur:2 cpbdur:2 q:28.47 aq:21.61 tex:564769 mv:73621 misc:7866 imb:1792 pmb:8986 smb:3622 d:s ref:0 ;
in:526 out:526 type:B dur:2 cpbdur:2 q:28.52 aq:24.09 tex:86682 mv:43062 misc:11320 imb:56 pmb:4966 smb:9378 d:s ref:0 ;
in:525 out:527 type:b dur:2 cpbdur:2 q:28.54 aq:26.85 tex:32861 mv:27100 misc:9263 imb:27 pmb:3115 smb:11258 d:s ref:0 ;
in:527 out:528 type:b dur:2 cpbdur:2 q:28.49 aq:26.61 tex:21539 mv:17671 misc:7158 imb:10 pmb:1961 smb:12429 d:- ref:0 ;
in:532 out:529 type:P dur:2 cpbdur:2 q:28.35 aq:21.99 tex:555482 mv:67974 misc:7136 imb:1409 pmb:8484 smb:4507 d:s ref:0 ;
in:530 out:530 type:B dur:2 cpbdur:2 q:28.41 aq:23.96 tex:91412 mv:43126 misc:11198 imb:63 pmb:5108 smb:9229 d:s ref:0 ;
in:529 out:531 type:b dur:2 cpbdur:2 q:28.44 aq:26.97 tex:24433 mv:22878 misc:7657 imb:9 pmb:2399 smb:11992 d:s ref:0 ;
in:531 out:532 type:b dur:2 cpbdur:2 q:28.38 aq:26.52 tex:16297 mv:15045 misc:5514 imb:8 pmb:1387 smb:13005 d:- ref:0 ;
in:536 out:533 type:P dur:2 cpbdur:2 q:28.28 aq:21.29 tex:615949 mv:86173 misc:7118 imb:2888 pmb:8951 smb:2561 d:s ref:0 ;
in:534 out:534 type:B dur:2 cpbdur:2 q:28.32 aq:24.03 tex:79262 mv:43914 misc:11928 imb:109 pmb:4943 smb:9348 d:s ref:0 ;
in:533 out:535 type:b dur:2 cpbdur:2 q:28.33 aq:25.41 tex:41051 mv:29401 misc:10324 imb:72 pmb:3700 smb:10628 d:s ref:0 ;
in:535 out:536 type:b dur:2 cpbdur:2 q:28.30 aq:25.70 tex:22537 mv:19020 misc:8483 imb:20 pmb:2325 smb:12055 d:- ref:0 ;
in:540 out:537 type:P dur:2 cpbdur:2 q:28.16 aq:21.14 tex:607735 mv:77101 misc:7644 imb:1948 pmb:9229 smb:3223 d:s ref:0 ;
in:538 out:538 type:B dur:2 cpbdur:2 q:28.22 aq:23.66 tex:92557 mv:43831 misc:11876 imb:78 pmb:5207 smb:9115 d:s ref:0 ;
in:537 out:539 type:b dur:2 cpbdur:2 q:28.25 aq:26.44 tex:26030 mv:23379 misc:8463 imb:25 pmb:2621 smb:11754 d:s ref:0 ;
in:539 out:540 type:b dur:2 cpbdur:2 q:28.19 aq:25.94 tex:15481 mv:14920 misc:5527 imb:10 pmb:1339 smb:13051 d:- ref:0 ;
in:544 out:541 type:P dur:2 cpbdur:2 q:28.03 aq:20.87 tex:555053 mv:72140 misc:8223 imb:1617 pmb:8852 smb:3931 d:s ref:0 ;
in:542 out:542 type:B dur:2 cpbdur:2 q:28.09 aq:23.72 tex:83453 mv:40638 misc:10917 imb:62 pmb:4527 smb:9811 d:s ref:0 ;
in:541 out:543 type:b dur:2 cpbdur:2 q:28.12 aq:26.13 tex:35503 mv:26186 misc:8759 imb:33 pmb:2954 smb:11413 d:s ref:0 ;
